platform,post_type,post_length,views,likes,comments,shares,engagement_rate
1,1,25,79227,5753,748,538,0.088845974
2,3,112,298207,22688,3264,742,0.089515001
1,1,105,36484,402,50,49,0.013732047
1,2,48,249390,8565,957,719,0.041064197
3,3,91,88780,1623,168,43,0.020657806
2,3,101,95196,9504,716,1196,0.119921005
3,3,6,169608,10753,2108,1274,0.083339229
2,3,95,297228,15431,983,1225,0.059345015
3,3,116,116455,6017,843,135,0.06006612
1,2,63,27802,2692,522,175,0.121897705
2,2,90,254117,17632,1873,1349,0.082064561
1,2,102,241875,6090,535,252,0.028432041
1,1,20,60012,3020,583,123,0.062087582
3,3,24,116610,9291,1581,387,0.096552611
2,3,30,254964,12264,1818,836,0.058510221
1,2,20,154686,5856,830,739,0.048000465
3,3,74,71922,7135,742,847,0.121298073
2,1,113,213758,20137,2943,429,0.10997951
2,3,112,13157,1246,197,26,0.111651592
1,3,27,246489,5385,294,162,0.023696798
2,1,46,53742,1670,112,134,0.035651818
1,2,41,230016,11451,1113,1552,0.061369644
2,2,76,12675,1076,105,47,0.096883629
3,3,10,28228,2154,398,176,0.096641632
1,1,41,21251,1837,280,46,0.101783445
1,2,26,26349,2446,259,55,0.104747808
2,2,10,134417,10789,1849,226,0.095702181
2,2,36,256916,8621,848,998,0.040740943
1,3,21,245217,8751,1738,202,0.043598119
2,1,42,210732,8792,1470,488,0.051012661
3,3,21,139660,5206,891,540,0.047522555
2,2,41,101479,3289,293,330,0.038549848
3,1,27,131044,10185,730,276,0.085398797
3,3,53,89687,1171,126,62,0.015152698
3,2,65,130325,9846,985,1015,0.090895837
3,2,53,65196,5484,907,389,0.10399411
3,3,65,34400,548,41,44,0.018401163
2,2,81,280680,4369,564,204,0.018301981
3,2,36,135772,4845,698,120,0.041709631
2,1,90,227682,6545,705,424,0.033704904
3,2,67,148187,9232,739,1004,0.074061827
1,3,11,187001,13237,2440,1583,0.092298972
3,1,26,178585,11978,848,1162,0.078326847
1,3,89,87607,3693,352,262,0.049162738
3,2,10,40100,2199,359,210,0.069027431
3,1,65,154512,10444,1470,1166,0.084653619
3,1,18,34947,725,115,85,0.026468653
1,1,20,76532,2346,401,75,0.036873465
1,1,7,243153,21918,4039,2726,0.117962764
3,3,13,82398,3362,321,94,0.045838491
2,2,51,64413,5288,640,704,0.102960582
3,2,89,156176,5089,779,361,0.039884489
1,1,118,85841,1180,199,107,0.017311075
3,2,98,37860,2083,284,120,0.065689382
1,3,98,196256,17726,2252,1337,0.108608144
1,2,46,205135,17177,2641,2230,0.10748044
1,3,46,127390,4173,447,243,0.038174111
3,3,100,15727,1445,265,134,0.117250588
1,2,27,229575,12207,998,1270,0.06305129
1,3,7,92385,1331,243,51,0.017589436
3,3,5,135791,1699,248,205,0.015847884
1,3,71,248288,13323,1866,1996,0.069213977
3,3,105,115771,6850,825,275,0.068670047
1,1,75,146996,2527,185,302,0.020503959
2,2,7,276359,25701,4619,1005,0.113348941
2,1,104,250911,18727,1083,2687,0.089661274
1,3,53,93124,7646,691,561,0.095550019
2,2,71,95826,5995,398,883,0.075929289
3,3,59,62494,4357,287,125,0.076311326
2,2,8,184081,8266,897,1015,0.055290877
1,1,35,88545,6298,466,513,0.0821842
1,2,70,165984,16272,2232,937,0.117125747
3,3,82,3144,214,30,25,0.085559796
1,2,105,122170,4978,907,510,0.052345093
3,2,68,170374,6077,577,834,0.043950368
2,1,35,131223,12689,1222,664,0.111070468
2,3,67,235096,6265,544,890,0.032748324
3,2,70,186792,15421,2579,1595,0.10490278
3,1,35,119917,6220,710,488,0.061859453
1,2,51,200614,10018,1331,269,0.05791221
2,3,111,213098,16467,1748,1967,0.094707599
3,2,26,160116,3734,274,491,0.028098379
2,2,78,208707,10845,709,1358,0.061866636
3,2,98,120501,1593,287,184,0.017128489
2,2,101,5537,389,34,56,0.08650894
1,3,87,117233,1788,341,233,0.020147911
2,1,50,81552,1456,279,204,0.023776241
2,1,93,6980,600,73,68,0.106160458
2,2,62,169379,8446,1636,1069,0.065834608
2,3,65,93966,2639,143,151,0.031213418
2,3,50,180916,11457,730,1225,0.074133852
1,3,5,162701,9230,798,431,0.064283563
3,3,100,160847,7556,614,219,0.052155154
2,3,29,100934,9234,811,880,0.108239047
1,3,65,195932,15175,1788,1847,0.096002695
2,2,109,200855,4748,282,146,0.025769834
2,1,85,259435,15921,2122,693,0.072218475
3,1,18,43988,791,76,25,0.020278258
2,2,49,136123,4358,264,446,0.037231034
1,1,81,27818,2556,416,77,0.109605292
1,3,106,135758,7003,1036,224,0.060865658
3,3,43,152277,13749,2323,747,0.110450035
2,1,70,258880,6456,1232,355,0.031068449
1,3,36,142168,4049,558,374,0.035036014
2,3,100,113336,4732,795,114,0.049772358
2,1,62,179159,7698,614,769,0.05068682
2,2,108,275689,21248,2370,1562,0.091334801
3,1,60,118377,7569,980,327,0.074980782
2,1,10,275628,16480,2161,1729,0.073903958
1,1,93,200324,12863,2029,808,0.078373036
2,1,71,290811,22071,3738,2815,0.098428189
1,2,86,228808,20673,3101,3072,0.117329814
2,2,54,75111,3554,202,431,0.055744165
1,3,42,89492,7361,755,858,0.10027712
1,3,111,130000,7092,963,469,0.065569231
2,1,7,81206,6089,768,544,0.091138586
2,3,116,151709,13461,763,361,0.096138001
1,2,9,215954,2785,548,319,0.016911009
3,3,28,94476,5592,1081,602,0.077003683
2,3,58,103941,10294,1709,566,0.120924371
3,3,38,42747,2336,136,208,0.062694458
2,1,115,276635,24285,2781,2630,0.107347226
2,3,116,128569,3436,382,233,0.031508373
2,2,43,163254,10511,1405,1201,0.080347189
2,2,116,13903,1228,71,151,0.104294037
3,2,92,94722,4626,525,226,0.056766116
2,2,104,82261,4426,724,261,0.065778437
1,3,96,80606,1401,279,101,0.022095129
1,1,52,39109,539,75,27,0.016390089
3,2,53,83604,4362,833,527,0.068441701
2,2,38,76086,6536,1305,616,0.11115054
1,1,84,194508,18248,2102,1266,0.111131676
3,1,104,151239,10477,1574,231,0.081209212
2,2,11,30443,2568,210,160,0.096508228
1,2,22,214296,16315,1979,2100,0.095167432
1,1,74,184712,13508,834,1575,0.086171987
3,2,118,117155,9280,504,266,0.085783791
2,2,96,135560,7520,1383,933,0.072558277
2,3,107,165620,8482,1516,367,0.062583021
1,1,38,211721,5149,498,763,0.030275693
1,3,55,65358,5617,665,746,0.10753083
1,3,109,90825,1272,157,176,0.017671346
2,1,97,154232,5254,673,630,0.042513875
3,3,72,101385,5757,404,647,0.067149973
3,2,18,179277,17469,2904,904,0.118682263
2,3,73,11195,903,92,86,0.096560965
3,1,93,199619,8619,471,952,0.050305833
1,2,107,158358,11758,1781,675,0.089758648
3,2,12,166653,15635,2728,1122,0.116919587
3,2,19,79674,4660,874,666,0.077817105
3,2,87,28719,1481,223,108,0.063094119
1,3,63,101576,6071,477,370,0.068106639
2,3,15,287172,10923,1512,370,0.044590002
1,2,24,19192,1759,328,113,0.114631096
2,1,59,88636,7246,743,721,0.09826707
2,2,40,76812,5645,1089,221,0.090545748
2,3,86,32551,2051,132,202,0.073269638
3,2,18,122920,11954,1903,1390,0.124040026
3,3,62,197383,7262,493,870,0.043696772
2,2,42,66444,2357,400,348,0.046731082
2,1,93,169196,5379,347,411,0.036271543
3,2,84,15654,1201,118,29,0.086112176
1,1,86,3203,261,43,34,0.105526069
2,1,5,156201,9956,1185,307,0.073290184
1,2,108,119284,8192,1494,1081,0.090263573
3,1,69,74150,3070,338,453,0.052070128
2,1,5,249175,3383,674,466,0.018151901
1,3,119,167336,5493,290,798,0.039328059
1,3,89,147061,9204,1421,212,0.073690509
1,1,64,130812,10878,2038,233,0.100518301
3,2,29,182286,14573,1900,689,0.094148755
3,1,95,194750,5093,1009,630,0.034567394
1,2,14,191955,2808,438,88,0.017368654
1,3,54,187517,16229,1857,1899,0.106577004
3,2,16,108154,1817,231,39,0.019296559
1,1,96,203733,9249,1679,1064,0.058861353
1,1,117,139400,2576,498,135,0.023020086
3,1,36,130062,7903,1054,610,0.073557227
1,1,37,183040,7815,750,1148,0.053064904
1,1,76,176112,4970,426,455,0.033223176
1,2,110,62199,3953,480,117,0.073152301
3,1,30,59039,2521,238,336,0.052422975
1,3,46,80232,2006,226,124,0.029364842
3,1,54,103683,7569,1325,727,0.092792454
3,2,65,52750,4500,543,506,0.105194313
2,1,45,21119,731,106,88,0.043799422
2,1,61,291161,7796,495,594,0.030515763
1,2,6,182852,3066,503,369,0.021536543
3,1,103,159276,9160,1121,322,0.066569979
2,2,102,261599,22187,2310,1959,0.101131885
1,1,74,24497,797,112,18,0.037841368
2,3,35,270516,13920,908,1013,0.058558459
2,1,27,93683,2292,256,154,0.028841946
3,2,80,19453,902,154,132,0.061070272
3,3,58,114716,1306,116,93,0.013206527
2,2,119,22197,2041,381,281,0.121773213
2,1,32,104456,7405,1040,567,0.086275561
3,3,83,188056,7513,985,671,0.048756753
1,2,23,135955,12141,1334,796,0.104968556
3,3,80,18651,493,79,50,0.033349418
2,3,118,7812,133,17,15,0.021121352
1,2,52,98981,9386,1590,1152,0.122528566
2,3,6,247248,9348,932,1030,0.045743545
1,2,15,9562,901,139,56,0.114620372
2,3,48,264232,17805,3409,1121,0.084527991
1,3,105,73713,7238,665,472,0.113616323
1,3,63,23469,1826,359,45,0.095018961
2,1,63,185607,3618,403,515,0.024438733
1,1,42,195372,16938,944,769,0.095464038
3,2,29,119538,2786,288,113,0.026660978
2,3,111,101765,7357,532,675,0.08415467
3,2,25,95523,5257,502,137,0.061723355
2,1,46,93641,6900,444,889,0.087920889
1,1,40,223075,17589,1349,2355,0.095452202
1,1,13,85969,7077,488,507,0.093894311
1,1,16,21217,1806,102,264,0.10237074
2,2,14,101844,8784,829,545,0.09974078
3,3,63,142061,6695,1279,360,0.05866494
3,2,114,170307,15332,2950,2279,0.120729036
2,3,9,89895,6720,1189,353,0.091907225
2,1,37,206763,17679,916,1374,0.096579175
3,3,73,189922,18807,1019,1872,0.114246901
3,1,84,183514,3757,193,232,0.022788452
3,2,67,75497,3272,343,228,0.050902685
3,3,105,157055,12971,2555,1474,0.108242335
2,2,105,274330,4874,899,555,0.023067109
2,1,33,182142,10686,935,1330,0.071103864
1,2,22,183023,15969,1781,1551,0.105456691
3,1,97,97761,1144,198,57,0.01431041
1,1,10,127272,12034,1971,761,0.116019234
2,1,57,274935,26952,1883,3694,0.118315238
2,2,86,197407,7699,509,888,0.046077393
1,2,36,96133,7595,999,238,0.091872718
3,3,46,74306,1593,104,187,0.025354615
3,3,51,11893,946,164,59,0.098293114
3,2,35,158226,8439,742,194,0.059250692
3,2,66,91854,8030,628,665,0.101498029
1,2,60,184829,5384,419,725,0.035319133
1,2,15,195459,13787,782,1072,0.080021897
2,1,30,176827,14278,2088,2120,0.104542858
3,1,96,107469,3033,226,130,0.031534675
3,1,31,146586,12261,1042,804,0.096237021
3,2,87,164430,15821,2574,350,0.113999878
1,1,61,222046,14532,851,385,0.071012313
3,1,113,126858,10229,822,675,0.09243406
1,3,31,105809,6129,443,543,0.067243807
3,3,63,25631,1636,82,83,0.070266474
3,1,66,7807,87,11,3,0.012937108
2,1,24,261622,14961,1174,1117,0.065942467
3,1,7,132184,8169,1183,344,0.073352297
3,2,20,13908,977,122,99,0.086137475
2,3,107,160507,4052,608,584,0.032671472
1,3,48,203892,6468,1275,807,0.041933965
1,3,97,64716,5050,419,242,0.08824711
3,1,83,32432,813,121,116,0.032375432
1,2,34,214046,10154,1777,1194,0.061318595
3,3,44,102458,3334,645,133,0.040133518
2,3,117,176582,10430,1495,994,0.073161477
2,2,69,220796,21818,1519,3177,0.120083697
3,1,33,151676,13147,763,428,0.094530446
2,1,34,233682,8004,734,442,0.039284155
2,3,108,218713,9442,1786,648,0.05429947
3,3,114,27790,2575,336,90,0.107988485
3,2,36,164016,14900,2039,877,0.108623549
2,3,14,188618,4611,652,507,0.03059093
1,2,95,138097,11687,1166,958,0.100009414
1,3,55,227763,8378,647,626,0.042372993
3,3,12,157584,9288,1793,707,0.074804549
3,3,55,148979,1558,254,185,0.013404574
1,1,40,214077,21380,2707,3182,0.127379401
2,2,110,52196,4097,436,395,0.094413365
1,2,59,148482,4715,577,554,0.039371776
1,1,39,177835,12722,700,870,0.080366632
1,1,40,193646,7048,614,929,0.044364459
1,1,116,106116,1915,167,142,0.020958197
3,2,60,141722,6842,799,968,0.060745685
3,3,40,50826,3315,283,386,0.078385079
2,1,93,138528,2504,194,280,0.021497459
2,1,88,295036,16715,2755,964,0.069259345
2,1,65,284884,16049,2953,1982,0.07365805
2,3,66,181800,12103,727,407,0.072810781
1,3,113,14788,473,38,42,0.037395185
3,1,85,91381,1083,179,125,0.01517821
3,3,91,114569,4495,774,606,0.051279142
2,1,29,144223,6615,827,622,0.055913412
2,3,116,293659,19738,3044,1057,0.081179191
1,2,68,145059,13594,837,1772,0.111699377
1,2,64,212168,6005,1065,719,0.036711474
2,3,61,204281,14679,2567,586,0.087291525
3,2,117,49767,933,143,124,0.024112364
3,2,99,117737,3197,599,462,0.036165352
3,2,74,41644,2324,132,208,0.0639708
2,1,103,209890,15480,1310,386,0.081833341
3,3,56,174507,15229,1589,2117,0.108505676
1,3,60,142128,10936,806,393,0.085380784
1,3,67,234422,2668,459,272,0.014499492
2,2,72,223299,15977,2613,1152,0.088410606
1,1,108,240112,20222,3356,3012,0.110739988
2,3,24,230209,13190,1235,1836,0.070635814
3,2,109,185490,17974,2954,2192,0.124642838
3,1,58,88549,919,62,42,0.011552925
3,1,5,168585,14107,931,1564,0.098478512
1,3,113,223015,8950,1231,844,0.049436137
2,3,94,291804,20000,1146,751,0.075040095
3,2,102,4639,335,63,41,0.094632464
2,3,14,91856,3450,342,107,0.042446873
3,2,27,198684,19786,2405,1634,0.119914034
1,1,55,75009,1447,248,109,0.024050447
1,1,117,13622,328,36,40,0.029657906
2,1,28,123192,11123,1274,840,0.107450159
1,1,17,21808,451,46,49,0.025036684
1,3,33,189708,8407,863,690,0.05250174
2,3,62,290095,22042,2649,2108,0.092380082
3,2,114,118909,9659,1853,495,0.100976377
1,2,95,200013,19185,3652,888,0.11861729
2,2,99,252889,20499,2701,2301,0.100838708
1,2,47,179148,15408,1824,553,0.099275459
1,2,14,124522,11884,2034,509,0.115859045
1,1,35,149417,8939,1359,1272,0.077434295
1,1,107,134469,5500,1002,291,0.05051722
2,1,78,19665,1544,246,95,0.095855581
2,2,92,19560,483,93,49,0.031952965
2,1,101,293520,4737,866,365,0.020332516
1,1,18,153929,12418,2213,1150,0.102521292
1,1,103,198340,18953,2060,735,0.109650096
1,1,113,101042,5033,543,540,0.060529285
2,3,38,239365,5864,945,236,0.029432039
1,2,21,154382,8449,528,990,0.064560635
3,2,25,20328,922,90,81,0.053768201
1,3,100,175469,7636,1449,962,0.057257977
3,1,71,171231,11391,1338,483,0.077158926
1,1,62,123087,3166,286,218,0.029816309
2,1,83,234598,10379,1260,1350,0.055367053
1,2,12,184834,16298,1520,2018,0.107317918
3,2,100,192376,14557,2405,2118,0.099180771
3,2,42,50998,765,135,37,0.01837327
1,2,30,122292,6879,1151,619,0.070724168
3,2,68,66853,1217,88,27,0.019924312
3,3,34,104304,10031,1007,1459,0.119813238
2,2,13,194692,6233,511,266,0.036005588
1,1,36,205001,19256,1086,2649,0.112150672
1,2,15,157957,13435,2161,1453,0.107934438
1,3,90,69139,4122,470,584,0.07486368
3,1,38,73831,2972,271,155,0.046024028
1,3,109,175220,15281,1468,991,0.10124415
1,1,22,10103,239,16,9,0.026130852
2,2,23,281690,7379,1284,552,0.032713266
2,3,58,260948,7887,564,1129,0.036712295
2,1,86,151528,9666,973,911,0.076223536
3,2,41,20228,774,39,57,0.04300969
1,1,86,214282,21219,2449,1320,0.116612688
2,3,16,267190,7363,760,706,0.033043901
2,3,8,221014,18234,2878,2079,0.104930004
2,3,115,120965,2253,354,164,0.022907453
1,3,47,80462,3364,187,168,0.046220576
1,2,31,18930,604,40,58,0.037083994
1,1,55,116476,11404,2117,770,0.122694804
3,2,9,82823,1020,172,152,0.016227376
3,3,10,172581,12934,1402,1000,0.088862621
2,1,81,256025,8268,619,632,0.037179963
1,3,91,202494,16809,1497,2170,0.101119046
2,2,110,83880,3188,474,167,0.045648546
1,2,60,221626,5951,1141,170,0.032766914
1,2,93,175827,12725,1811,1666,0.092147395
1,1,114,186552,6190,334,597,0.038171663
3,1,72,9293,499,73,26,0.06434951
3,3,100,70542,1540,295,99,0.027416291
1,1,48,63528,4778,495,359,0.088653822
2,1,19,113885,5308,1008,575,0.060508408
1,2,94,170983,3873,583,313,0.027891662
1,3,46,148771,11417,895,815,0.088236283
2,2,15,164506,3175,227,385,0.023020437
1,3,77,57669,3560,272,104,0.068251574
2,3,15,284746,18415,2852,1930,0.081465587
3,1,70,173858,16295,2255,1276,0.114035592
3,2,113,11952,281,33,17,0.02769411
2,1,31,121032,8327,745,1170,0.084622249
3,1,62,163561,7240,1347,876,0.05785609
3,1,94,34905,1608,131,77,0.05202693
2,3,76,182996,10094,934,1057,0.066039695
3,2,25,15381,477,27,60,0.036668617
1,2,25,213501,10996,1003,1634,0.063854502
1,1,76,31130,2235,421,247,0.093254096
2,3,5,35415,1811,141,198,0.060708739
3,2,106,182200,2519,203,251,0.016317234
1,2,62,87679,2911,407,73,0.038675167
1,1,17,232434,9676,1306,929,0.051244654
3,3,77,117458,4924,376,613,0.050341399
3,1,96,133460,2307,168,164,0.019773715
1,2,10,80652,4069,274,391,0.058696623
1,3,115,153878,11121,1992,1561,0.09536126
2,1,91,69333,997,147,42,0.017105851
2,2,116,241388,18727,3614,1057,0.096931082
1,1,104,113930,10932,818,375,0.106424998
2,1,62,271996,2948,351,250,0.013047986
1,1,21,249355,6840,1104,883,0.03539933
1,3,77,142699,8406,689,643,0.068241543
2,2,16,194889,5773,881,167,0.03499941
2,2,90,165120,13014,1575,706,0.092629603
3,2,119,102286,3896,446,528,0.047611599
3,2,56,115120,4193,615,387,0.045126824
3,3,80,78596,792,95,109,0.012672401
1,1,74,244777,8398,1452,1078,0.044644717
2,2,112,260878,7719,1463,570,0.037381458
1,3,77,242787,9927,1373,1016,0.050727592
2,1,56,275353,6412,609,682,0.027974999
1,3,41,56482,3587,597,419,0.08149499
3,3,7,40197,1265,95,80,0.035823569
3,2,102,79694,6762,434,389,0.09517655
3,2,12,151148,5382,687,586,0.044029693
1,1,14,120458,3490,513,441,0.036892527
2,1,51,124614,1882,329,138,0.018850209
2,2,45,94484,7236,1398,446,0.096100927
3,3,68,151151,8424,1524,1072,0.072907225
3,2,46,147050,2976,590,325,0.026460388
3,1,47,183810,5499,667,355,0.035476851
3,3,13,14705,1468,143,130,0.118395104
2,3,18,114165,9423,1120,1365,0.104305172
1,3,105,76501,3173,465,372,0.052417615
1,2,95,13248,779,98,38,0.069067029
1,2,109,49988,2371,344,138,0.057073698
1,1,100,92169,1223,223,66,0.016404648
3,3,8,97039,7770,581,1012,0.096486979
3,3,6,9461,705,47,72,0.087094387
3,2,119,160070,7490,934,1065,0.059280315
1,1,101,146893,12652,2495,402,0.105852559
3,1,89,21870,1271,74,34,0.063054412
3,3,5,15410,244,48,26,0.020635951
2,2,112,92721,3091,603,168,0.041651837
2,3,79,24133,1244,116,134,0.061906932
3,2,69,91705,1770,325,201,0.025036803
2,1,50,290503,17836,912,1062,0.068192067
2,3,63,197457,4117,486,592,0.026309526
3,3,79,29400,824,90,99,0.034455782
3,3,11,36173,3272,606,221,0.113316562
3,1,70,13179,1317,159,96,0.119280674
3,3,19,103879,6183,696,699,0.072950259
1,1,76,195958,12887,1880,767,0.079272089
1,2,51,38495,3147,334,183,0.095181192
3,1,94,8487,616,80,62,0.089313067
2,2,44,19760,522,100,19,0.032439271
3,1,46,129600,6097,490,909,0.057839506
3,1,55,93975,5465,649,313,0.068390529
2,3,39,97465,4129,215,288,0.047524752
1,1,114,205899,5322,938,261,0.031670868
3,3,109,31403,2394,152,248,0.088972391
3,2,45,117625,3281,210,91,0.03045271
1,2,89,111576,3731,680,524,0.044229942
1,3,61,4755,170,18,10,0.041640379
2,2,42,133500,3278,501,460,0.031752809
1,1,76,170230,14718,2629,779,0.106479469
1,3,111,74352,4829,512,419,0.077469335
1,3,100,217208,18490,1649,2040,0.102109499
2,3,12,203498,11077,835,1103,0.063956403
1,2,112,79759,4527,638,392,0.069672388
1,2,78,115133,7535,661,923,0.079204051
2,1,67,12688,550,79,44,0.053042245
1,1,91,238876,13064,1274,827,0.063484821
1,3,8,173556,10278,1050,1165,0.07198253
2,1,52,195927,18773,1640,2662,0.117773456
3,2,56,160625,14369,1620,1410,0.108320623
2,1,42,154651,3345,248,188,0.024448597
1,2,98,147086,2017,197,240,0.016684117
1,1,109,51443,3664,610,436,0.091557646
1,2,91,176033,2539,209,138,0.016394653
2,2,9,194986,3008,577,210,0.019462936
1,1,89,122086,2970,368,113,0.028266959
1,1,74,39397,1641,108,49,0.045637993
2,2,117,248818,12229,2341,1528,0.064697892
3,3,85,180250,10228,1212,699,0.067345354
3,1,93,3063,304,40,17,0.117858309
1,2,28,208438,9311,724,496,0.050523417
2,1,90,80848,2574,257,76,0.035956363
1,1,81,159199,9834,1529,1455,0.080515581
2,1,21,172115,5053,346,342,0.033355605
2,1,82,115687,10949,1484,452,0.111378115
3,1,102,128230,4274,658,565,0.042868284
3,3,94,137141,13589,683,1549,0.115363021
2,3,87,266252,12694,2229,1347,0.061107522
1,3,30,131167,10905,637,639,0.092866346
3,2,7,148676,10161,884,752,0.079347037
1,3,6,17612,1655,321,214,0.124347036
3,3,96,182174,12076,750,1246,0.077244832
3,2,6,41170,2565,446,166,0.077167841
1,3,26,179173,12319,1820,421,0.081262244
3,1,75,67881,5483,766,751,0.103121639
3,3,8,170782,15523,2130,2238,0.11647012
1,3,117,218934,7446,558,844,0.040414006
3,3,42,124092,3484,523,382,0.03536892
3,1,107,117764,1541,297,138,0.016779321
3,1,88,142435,6168,379,902,0.052297539
1,1,74,137842,11876,1185,1309,0.104249793
2,1,77,78960,1286,155,38,0.018731003
1,2,56,14990,876,74,27,0.065176785
2,1,35,99258,7199,1160,1045,0.094742993
3,1,30,129640,11060,1695,1577,0.110552299
2,1,40,37137,2321,157,214,0.072488354
1,1,30,18573,497,67,23,0.031605018
1,2,32,150906,14608,1538,1400,0.116271056
3,3,9,11554,213,17,25,0.022070279
2,3,119,234726,18592,3295,391,0.094910662
3,1,78,109804,1953,113,247,0.021064806
3,1,22,84164,1928,231,155,0.02749394
1,1,19,187869,17065,2069,1368,0.109129234
2,3,61,18015,1401,189,107,0.094199278
2,3,101,64617,2771,220,304,0.050992773
2,1,9,185664,12529,2263,591,0.082853973
2,3,41,115041,5884,1146,581,0.066159022
3,2,108,77195,1234,163,31,0.018498607
3,1,90,122603,9183,811,1152,0.090911315
1,1,90,216403,17029,3091,2145,0.102886744
3,2,26,166653,14900,2953,902,0.112539228
3,2,56,161989,9501,1532,320,0.070085006
1,3,19,217722,15367,1537,1801,0.08591231
1,2,21,140715,6954,593,564,0.057641332
1,1,55,16269,629,46,88,0.04689901
3,3,49,20358,957,81,63,0.054081933
3,2,67,100029,9208,774,1191,0.111697608
1,3,32,86857,2151,419,50,0.030164523
1,3,63,134275,4345,636,523,0.040990505
1,3,90,195830,12642,948,1367,0.07637747
3,3,25,83254,1703,209,150,0.024767579
3,2,46,103892,9378,728,1297,0.10975821
2,1,85,61235,872,122,124,0.018257532
3,1,73,37304,2908,294,409,0.096799271
3,2,86,24172,1054,83,102,0.051257653
3,1,21,75834,1107,95,96,0.017116333
1,3,72,88731,7618,1152,418,0.103548929
3,3,11,46857,3169,352,130,0.07791792
1,3,93,144483,1560,198,144,0.013164178
